lon,lat,label,min_dist_threshold_m
77.44853308259245,12.838735603244897,0,200
77.51613440143235,13.146070020263387,0,200
77.70526112616334,12.998568260095087,0,200
77.46967223802312,13.071133848984985,0,200
77.50910654088777,12.97970347192896,0,200
77.62858202006312,13.056547010185808,0,200
77.57107824484001,13.114047473783396,0,200
77.65345125576735,12.9484489257194,0,200
77.7888604605246,13.10781599052792,0,200
77.74555474404767,12.83200393783674,0,200
77.45047517015873,13.01449027743554,0,200
77.73388571184567,12.890557516706526,0,200
77.80449703478905,12.872068649454615,0,200
77.54727440945042,12.968599968286815,0,200
77.6572354190319,12.866328366844536,0,200
77.57543959277675,13.122372558544551,0,200
77.78884160159163,12.931971743605535,0,200
77.80670606693153,12.983611149669501,0,200
77.58175231625059,13.133258344658781,0,200
77.64247005180958,13.032593016189598,0,200
77.81206143174282,12.812780021114314,0,200
77.75390213812994,12.873575491927584,0,200
77.54481644110221,13.058261238059844,0,200
77.71539039906646,13.018353115180703,0,200
77.720899351662,13.157071560163468,0,200
77.75943153615776,13.068782525570066,0,200
77.48518809517519,13.021337936253095,0,200
77.45052441877321,13.060750139273424,0,200
77.53281025169812,13.15487316963629,0,200
77.44724449530342,13.060685165681187,0,200
77.60120461746378,13.030713899044189,0,200
77.79160740399546,12.966552780845408,0,200
77.50263012025883,12.980988979384293,0,200
77.74934656116369,12.969564931602475,0,200
77.59732981936399,12.957788765657046,0,200
77.61958398405538,12.898291906510133,0,200
77.80031840976432,12.952488260057295,0,200
77.7311366501486,13.13267463483907,0,200
77.62742931950905,13.097250088393881,0,200
77.73512770533817,12.895802144966,0,200
77.4775820788699,13.069405491229046,0,200
77.79523561478963,13.003802559454225,0,200
77.50527031338989,13.034552454645853,0,200
77.52665966505162,12.946415825220617,0,200
77.45230990822083,13.105470440664934,0,200
77.47335160732194,13.031146216316342,0,200
77.61572497017605,12.9829080607598,0,200
77.72662816584032,12.846569526365476,0,200
77.71168997512747,13.15240293337259,0,200
77.46617584765161,13.102442909052074,0,200
77.52062228322629,12.812658633129969,0,200
77.55681105998822,12.945548951322138,0,200
77.72360173626036,13.116111911038299,0,200
77.7442649523738,12.992712025446496,0,200
77.80716281963176,12.854661326232097,0,200
77.59646822385936,12.916011287128045,0,200
77.79966534778686,13.065542769043983,0,200
77.77241181665548,12.967852125510769,0,200
77.64332082023914,13.068403828720541,0,200
77.58825775615541,12.89337507209109,0,200
77.73077854282516,12.992221749020821,0,200
77.54116169945374,13.056543061857454,0,200
77.5997352743878,13.129065846949775,0,200
77.78453916102683,13.140852325929234,0,200
77.73215407428276,12.920806440287505,0,200
77.74036483365222,13.080728942337213,0,200
77.52290315432748,12.917771789335035,0,200
77.77444589573207,12.818701242718593,0,200
77.61593150275233,12.92631283239843,0,200
77.4988509479094,12.81675554574158,0,200
77.76708895059102,12.991399446819308,0,200
77.80127927283608,13.056353307758501,0,200
77.50637011359898,13.13719511786398,0,200
77.49424925774119,12.964553719657655,0,200
77.73664549427528,13.09419349900622,0,200
77.70181238041789,12.903184191256,0,200
77.68078465311447,12.937735213509335,0,200
77.49751591024241,13.040862783492452,0,200
77.56114189357909,12.822931437616445,0,200
77.64246157880982,12.904162301042774,0,200
77.71605522419843,12.923369470506643,0,200
77.73599637403439,13.050183107310417,0,200
77.79386093750345,12.897279732937584,0,200
77.53646802281787,12.928825598988034,0,200
77.75466447549485,12.954666159981855,0,200
77.44333295370402,12.904708507592021,0,200
77.72621336725798,13.055136595250813,0,200
77.77117221747558,13.032066361164956,0,200
77.79498793565469,13.01121829853525,0,200
77.81015806811467,12.823800517084923,0,200
77.52703372014665,12.83273996943815,0,200
77.43404548542092,12.896564081031734,0,200
77.75090342360106,12.840771993167031,0,200
77.50381157272501,13.020586335573872,0,200
77.52064927506805,13.074474065336846,0,200
77.75579170398147,12.92606189875973,0,200
77.7006665575465,12.956983917036382,0,200
77.54229910060984,13.003740394176555,0,200
77.49669230287581,12.81709713681951,0,200
77.53009684560803,13.051820172989588,0,200
77.6141679465771,12.908594434683396,0,200
77.70469573498087,12.88626425589396,0,200
77.45495905259294,13.073945869007291,0,200
77.79930737997923,13.069755110107133,0,200
77.64391282775183,13.077563553536228,0,200
77.48525417960214,12.854159830883768,0,200
77.77220468140781,12.808790298960483,0,200
77.63037448880578,12.951010391703687,0,200
77.60666355139121,12.894245713338474,0,200
77.52850829057441,12.957611965142817,0,200
77.73494406535742,13.016732542684252,0,200
77.53509579277362,12.877796453727239,0,200
77.78637851548511,13.127239839323984,0,200
77.47660269521631,12.905508458299922,0,200
77.51026050747429,12.811970841007168,0,200
77.58635604158106,13.038235309468392,0,200
77.53596095875383,12.822861514790974,0,200
77.45200265644903,12.9218186845455,0,200
77.50737058991004,13.111747129283312,0,200
77.51086852142647,12.92120472543184,0,200
77.72912148760163,12.861200375310693,0,200
77.55748465867322,12.881257204630474,0,200
77.74541386149434,13.130286621875129,0,200
77.79916682370445,12.930889400702087,0,200
77.59972056211457,12.981525197465734,0,200
77.65663142198447,13.0211452691285,0,200
77.57172215640688,13.108483912975949,0,200
77.47356824509905,13.13106355966656,0,200
77.80168444545305,12.948764365518281,0,200
77.48035085985599,12.874384543177582,0,200
77.62285800153496,13.123704943712804,0,200
77.63455141736628,12.924590172717295,0,200
77.71509784298925,12.831311177503942,0,200
77.7292710464748,13.079327009638265,0,200
77.44061754684236,13.125763998408958,0,200
77.53287578544156,12.83285179830899,0,200
77.49438635068076,13.026926768513196,0,200
77.65268427261485,12.973563803437495,0,200
77.79524441113628,12.864377600974601,0,200
77.67483251972912,13.068915018655026,0,200
77.72113160301502,12.988046312454566,0,200
77.7798145132047,12.832386647946942,0,200
77.59893502957081,12.971524028113928,0,200
77.51533621586415,13.06471110047656,0,200
77.71863208407395,12.851148986305923,0,200
77.71676887623387,12.930620055284537,0,200
77.54803163164391,12.908676357202824,0,200
77.43888235387644,13.012477902968005,0,200
77.77135692304768,12.972707299054317,0,200
77.57662317101176,13.090996747896458,0,200
77.74919055695979,13.092653888150586,0,200
77.71999553360641,13.074143398325484,0,200
77.64738528155354,12.809586216517367,0,200
77.60798458294265,13.111540111965974,0,200
77.79261466047363,12.983500751496509,0,200
77.68698385338232,12.839838976687941,0,200
77.76241223569448,12.868834599786009,0,200
77.79361388928142,13.133031537685847,0,200
77.50731612506121,12.976802787676466,0,200
77.61053481951657,13.117674080252856,0,200
77.63137829635774,13.091767338764495,0,200
77.70714675893811,12.843071840076808,0,200
77.4940509405088,13.137193495032419,0,200
77.51411280713634,12.905893278520875,0,200
77.71018858398219,12.945073042935704,0,200
77.45121872941534,13.024548587676353,0,200
77.71495502652364,13.00209031190083,0,200
77.43921540048002,13.13644107754169,0,200
77.43869487764395,12.933364809977613,0,200
77.71159139099974,12.822259745809722,0,200
77.71472570006772,12.813366558876595,0,200
77.61075915138902,12.840726370988763,0,200
77.48232091188038,13.150647019030389,0,200
77.48768501477589,12.916944560344144,0,200
77.55195188529916,13.046861563848388,0,200
77.64172846347931,13.129035905745518,0,200
77.65624068956686,13.059804995306823,0,200
77.54181337423746,13.074762273505678,0,200
77.55410493086936,13.079250699321994,0,200
77.78861838224573,12.89332688048175,0,200
77.64789717836913,13.05398902198388,0,200
77.4453466418436,12.961962135675746,0,200
77.60476420110659,12.811665301795824,0,200
77.58496892394588,13.09812581627308,0,200
77.55240152413678,12.815237033959695,0,200
77.76758894542402,13.127034926239192,0,200
77.58162061518553,13.125764331699765,0,200
77.47468387541578,13.05951687269763,0,200
77.57349269841241,13.073413763359348,0,200
77.50348180230631,12.96892960935911,0,200
77.64970678115719,13.104439557235256,0,200
77.78187744113447,13.038071754764893,0,200
77.81066377092557,12.867385951654908,0,200
77.49853804117978,12.940002824477363,0,200
77.46974415246525,13.035258214546646,0,200
77.78008326492585,13.099425320058277,0,200
77.72715580293674,13.149082313877738,0,200
77.56334742191633,13.072124052157585,0,200
77.56951183497512,12.902514808992045,0,200
77.5626126930705,12.866528589560318,0,200
77.62458717363965,12.846342136878828,0,200
77.80638473511554,13.022612534520395,0,200
77.80904906034385,12.9944124862157,0,200
77.58630301319333,13.00872675790573,0,200
77.64361875009597,13.018698710143473,0,200
77.59668706533738,13.129918272660248,0,200
77.44761966034508,13.142248837757522,0,200
77.77900558027784,12.963438027530778,0,200
77.58221269335887,13.011560447307666,0,200
77.77155841574478,12.8874704872027,0,200
77.59389792116106,12.830281437276533,0,200
77.80000733942695,12.964178354420593,0,200
77.74747923906268,12.818639474566632,0,200
77.4472659547827,12.915632533655291,0,200
77.55454276878443,13.136159228753058,0,200
77.45176853219164,12.963830807718981,0,200
77.44109724556648,12.96370578739527,0,200
77.67214023752533,12.840436894071487,0,200
77.68309746957411,13.015445429961373,0,200
77.52072992222388,12.852070775017356,0,200
77.80080555697876,12.888476358043079,0,200
77.5153943091505,12.922733264276836,0,200
77.45503439652188,12.976056297727563,0,200
77.5466905171033,13.032887195386344,0,200
77.77633731620568,12.942268229243238,0,200
77.76009343578785,13.132531265264355,0,200
77.49024075401735,13.113552531860947,0,200
77.44898066036843,13.004233000238479,0,200
77.68355414522735,12.986858775531738,0,200
77.46819484305087,12.825917848763813,0,200
77.55915266676783,12.913165838573276,0,200
77.60804178049312,12.909124027755093,0,200
77.69214873845394,13.123351484302592,0,200
77.58895484381372,13.132683740012862,0,200
77.78117286486844,12.96153133250636,0,200
77.79319075918035,12.871275782468118,0,200
77.69170420889326,12.824395085748892,0,200
77.71684283526159,13.050898274227261,0,200
77.7501770311958,13.0318166044692,0,200
77.75295452174875,12.965948676299607,0,200
77.68420603912017,12.869695718691963,0,200
77.70190667506749,13.032295945737095,0,200
77.67386662063817,13.015827495966763,0,200
77.56231277549458,12.93540653790701,0,200
77.75078571774011,12.92853519225179,0,200
77.60960785604306,12.955886498951612,0,200
77.49880682586483,13.15263651978332,0,200
77.72168338201622,13.130164484813923,0,200
77.72224214734696,12.835360357768408,0,200
77.64298696997847,12.960545996374458,0,200
77.81297153065995,13.08283332324736,0,200
77.5988785928936,12.873734784530587,0,200
77.59431924517531,13.022340682633974,0,200
77.8119251614241,12.87190304684021,0,200
77.79369487383809,13.01524261664993,0,200
77.80564532943241,12.8420486443735,0,200
77.43360045954006,12.949892576197652,0,200
77.45561945786523,13.147498396917962,0,200
77.57163983482668,12.967380364580556,0,200
77.49113126477627,12.819787936387087,0,200
77.64277814015496,12.934096713528872,0,200
77.65578995483483,13.074890267350147,0,200
77.78527399612773,13.004582994670095,0,200
77.46797276360303,12.90395123536547,0,200
77.74838962610801,12.864516495564525,0,200
77.7839692553793,13.013883034921982,0,200
77.56949205855364,12.85954290224877,0,200
77.43798455464494,12.994221326498717,0,200
77.63632576110115,12.856691704903499,0,200
77.54494194074445,12.854594655220657,0,200
77.47740860656212,13.10072307289316,0,200
77.7599267675583,12.861510585156205,0,200
77.58175582926397,12.886956723747035,0,200
77.79458571359105,12.980677586966683,0,200
77.80609606739817,13.00178729150246,0,200
