point_id,elevation_m,slope_deg,dist_to_drain_m,dist_to_lake_m,impervious_pct,landuse_class
pos_73,902.731394329386,2.5017772500038435,86.12483173269635,10.0,75.22825050324064,residential
pos_74,939.3301704499248,2.3518582216482367,337.291537376109,10.0,64.4933787707256,commercial
pos_75,892.1935354498006,3.436709268447525,10.0,10.0,91.39256277347047,park
pos_76,902.0770796727717,2.3722828304524706,230.22664315282861,140.73639885840066,96.85580457035753,commercial
pos_77,926.0257498217103,2.4686703928099885,10.0,1604.3467392106968,42.78625416214085,commercial
pos_78,912.7358192073797,0.5178084355437367,10.0,1172.0758209100904,100.0,commercial
pos_79,942.0358887546788,2.5434076781192827,286.9899717113702,10.0,71.0348244082827,residential
pos_80,914.827787887687,0.6562310214017812,624.3173414698507,833.3876182564136,66.58538087461446,park
pos_81,902.5020886471166,3.531408496328157,10.0,218.7071291235559,88.52858995435155,park
pos_82,906.3365474215079,2.293562131426957,330.4610276534133,1127.0095956246973,54.6559819411077,residential
pos_83,895.6328082357121,2.5797168352293296,285.26632143749487,533.046671977793,79.36354928597419,residential
pos_84,892.8347975042009,0.7176192658194125,10.0,731.1651534917837,63.45065511561637,residential
pos_85,921.4561723615235,4.107515159883378,10.0,85.5327044098479,69.3012729190878,residential
pos_86,920.7174871861921,3.8846278178643487,10.0,438.2430145000926,77.74844367458498,industrial
pos_87,931.4183822916168,4.223047858099616,21.65616160440939,10.0,70.42286373845462,residential
pos_88,900.6809131311011,6.954772161826351,75.88036393668088,3025.908083621543,63.4360928411802,industrial
pos_89,937.3366117866551,2.3949612354138528,40.35438081001877,639.2610045141886,94.1036084642906,residential
pos_90,907.68918438287,4.906805671615613,429.0648860873164,1513.0886069719536,81.47366766323648,residential
pos_91,935.6161241826688,2.2523443871521565,10.0,3907.950668148852,79.9854901933075,industrial
pos_92,905.5082122922611,3.288174591680596,10.0,46.48549401111225,87.69888186949055,residential
pos_93,900.9677506148658,3.230674855225871,745.8673948637678,47.813486653925224,28.213759120876453,commercial
pos_94,915.74678057338,3.0291835267169485,10.0,1121.0422012752686,88.18550328943968,residential
pos_95,927.4717962730421,3.8165123570407617,57.063226657201085,660.02740557671,100.0,residential
pos_96,914.4151436507302,1.8921272393215078,533.0764469141211,696.7578840254977,49.31431716004967,residential
pos_97,903.21706763815,2.5818645631629535,1163.221732861411,1137.7891473211268,100.0,residential
pos_98,891.88170428885,3.570619294683622,108.64415754985964,10.0,34.19852779079167,industrial
pos_99,890.9771967762385,5.995707800076982,343.86192608129545,646.1436438451807,56.05081527795607,park
pos_100,919.540242748123,0.8152866620351766,446.28272389596384,1009.4685068932565,83.48591416158142,residential
pos_101,926.8456954992871,0.0,274.079967465669,10.0,58.045338685059065,residential
pos_102,909.5355811106207,1.5318290177046032,109.80241406326365,933.984497916651,52.19846188817445,commercial
pos_103,895.8845271265735,2.6798568659615727,659.2143147159956,83.77685015759931,73.06087527403162,residential
pos_104,925.0956322893256,2.8499541864073805,10.0,134.68829116985245,78.74560959387736,residential
pos_105,892.7940908292815,2.6844355715734682,313.7434834334289,1999.487499684441,87.48871157902853,industrial
pos_106,901.3039785741109,4.865580245357566,10.0,659.9336422706422,64.55695753636209,industrial
pos_107,921.3152678031015,4.45209958556776,582.2552193837604,129.2897332549216,29.42773364632764,residential
pos_108,878.2478823963811,2.401464190097408,275.48111209400605,1306.3299946177492,81.45206930679711,residential
pos_109,917.7955439634945,1.5609057544956264,71.90185956845266,652.9056593099749,95.90855607365131,residential
pos_110,903.2753874538574,1.807982237234988,649.4056598410457,813.7693974507935,60.774820539175494,residential
pos_111,913.6391954621672,1.7873916940348038,263.751456766956,958.1217971706917,85.73464168131034,industrial
pos_112,910.8644771066877,2.0488010523437237,10.0,295.08985851388684,42.73545557131581,residential
pos_113,915.0317159256595,0.0,518.1312019128663,1527.3854602442827,55.552564169696524,industrial
pos_114,922.4125790506051,1.5779185127147546,10.0,10.0,46.27140245562231,residential
pos_115,900.6244537365238,1.6502399574080675,10.0,161.40874319936916,71.92082224738328,park
pos_116,933.3147303346788,2.122239228604079,384.13795841894193,1066.5379262790918,46.57018346552066,residential
pos_117,922.8914068342165,1.9913999751597533,382.7299701811022,10.0,100.0,residential
pos_118,924.655989934549,3.844014283255074,1306.7729193613304,713.5645517970545,80.24799022851407,residential
pos_119,929.4729597166654,1.4361132880740162,759.9990264359926,2541.548038873442,70.87178526365621,park
pos_120,923.813823325588,1.6228445971382355,222.04938481498124,1118.622899174528,84.31636864891932,residential
pos_121,924.6611802086788,3.583877509336081,80.32334093238248,920.5538364861959,95.5494218512316,commercial
pos_122,913.1339041611433,2.029370306511536,995.8041933816082,2324.273713627108,77.77512882906422,residential
pos_123,890.598392235154,2.932909453691351,10.0,215.31588930400181,53.268868295512604,residential
pos_124,909.9743234994448,3.838671396712212,10.0,687.2475687754049,71.74584533581029,commercial
pos_125,900.4572803973495,3.3439389895561096,27.633369915335834,1892.285844338272,61.27335248047228,residential
pos_126,890.6588734722689,3.0003248959686317,10.0,10.0,80.7711523110155,residential
pos_127,915.8767918636948,2.1071168846483608,252.3903586153799,1212.4106432926503,62.2578872448055,residential
pos_128,903.4717581877853,3.863788206186414,703.0166003416102,10.0,71.41724083902525,park
pos_129,896.552933429828,2.8510998825300007,90.02648426820352,1498.06758305897,91.00261257847866,commercial
pos_130,896.3549837989265,1.4902944978765034,205.47712868639803,122.31211630460211,54.02775989372539,residential
pos_131,916.0262561956337,2.1983816260019795,10.0,10.0,67.04631341528915,residential
pos_132,917.3800792375552,0.06374124535493797,532.8077378913542,10.0,65.33224377557946,park
pos_133,931.8368620465025,0.5768880517061747,10.0,1691.1871743257439,57.80914939925367,residential
pos_134,911.7912799721386,0.0,20.073702943512075,10.0,100.0,residential
pos_135,927.6275963881924,1.1401372367861766,54.2441056013304,24.051102009655153,93.38755785889742,commercial
pos_136,933.0339724015878,5.1710908432617675,350.8747777403597,20.302888135950326,56.82575420695313,residential
pos_137,929.2524845422454,1.3870223200134935,10.0,265.21532340930963,57.156254224588345,commercial
pos_138,876.5204414058454,4.075081634205403,2391.6828538912005,10.0,76.82695906853101,residential
pos_139,930.4302557880513,2.4931002915543967,200.24760596263678,211.7864009800976,95.33015063597789,park
pos_140,917.0943001237297,1.098902353816932,10.0,1779.2476991457129,67.95092203225312,industrial
pos_141,918.3565702928003,5.176559030255817,2036.1520128558986,3315.5972207799628,87.04999415527129,industrial
pos_142,917.5684112660439,3.664411697146284,150.0841552592483,10.0,35.05836269264098,residential
pos_143,917.7413574040614,0.0,283.3348822570304,10.0,78.0871950001198,residential
pos_144,916.7912133037858,4.58280439637338,303.6925645816737,10.0,96.50646101060272,residential
pos_145,906.6163003719207,0.3504170095534951,769.2593781182264,10.0,73.2473896976593,residential
pos_146,883.47547052436,2.1441721068347372,380.341362171594,147.1496493741808,57.291078604548325,residential
pos_147,910.3662790813886,3.8362268433677897,22.06827689382544,430.3550004456728,92.22504893018485,industrial
pos_148,899.9440222721898,1.9002936788016402,92.90171077448406,1973.539551980196,50.332249429092585,industrial
pos_149,928.2024511880683,4.737888111234415,10.0,1409.0892402707395,64.35616311260966,industrial
pos_150,907.6685024100693,4.0225275210263245,209.67926742163314,966.3968973550484,82.28020117329213,residential
pos_151,913.2521303416052,0.0,1240.2848826605216,194.0063053741457,51.841996582263135,commercial
pos_152,899.2559106658479,1.5551316871324388,1067.0695120275398,10.0,100.0,residential
pos_153,904.3406629815281,3.0641474664427295,223.55954922715085,919.2778978935089,66.20946352795514,residential
pos_154,911.8270040747012,1.350002637469916,10.0,611.6599512850637,29.751445027741532,residential
pos_155,889.7193722360469,2.067446987637724,149.5422593966752,10.0,92.08043964367376,industrial
pos_156,916.5102767144191,4.099569822777903,11.907502181229546,547.2025711800835,77.24836402161351,commercial
pos_157,910.4089161982837,3.1335626133669106,258.632976643697,10.0,69.26542032568705,residential
pos_158,894.2142029249214,0.6587619296902807,1088.7827050215874,631.7683218125644,79.8564938725597,residential
pos_159,876.0265070190335,2.849212738707274,10.0,295.5443495299707,82.86397992298708,residential
pos_160,919.6957820082046,1.2754607297802556,316.4298764575843,90.90481890130383,67.97754059133308,industrial
pos_161,907.53623941585,0.06961528154242647,640.6404757987548,952.68822876117,83.89381787228388,commercial
pos_162,904.0498738017276,0.2398882999958687,197.10244553715938,10.0,77.96129226540992,residential
pos_163,908.4576805522058,3.073911074201837,10.0,2528.0506749516576,89.21516478432812,residential
pos_164,939.2471391132171,2.443772588012876,882.7128310411456,900.7034169448211,60.48500461030728,residential
pos_165,911.2529854641053,2.5108636171168515,309.73037629412977,301.4381457532731,62.456541132192356,industrial
pos_166,913.2992889448282,0.20758190425516787,322.6064274132952,10.0,82.7255292139253,commercial
pos_167,889.693906954869,2.132140900024849,61.18008354727101,10.0,84.18383921883125,industrial
pos_168,936.7100859953415,0.42566478450181755,10.048210022942868,2365.3881803898607,69.68329276864472,industrial
pos_169,925.7623197516644,0.6472123328667427,133.22503291291395,10.0,72.07771147602313,residential
pos_170,928.0040230050777,2.169746486419124,731.9069572971146,10.0,89.2272285406035,residential
pos_171,912.7150909681752,0.0,1355.8146043154,10.0,53.11256887935282,park
pos_172,925.749821832369,3.838534532734223,10.0,152.19596352651882,46.11755145209719,residential
pos_173,917.5642025264161,7.473765702545818,1685.5920725717108,1699.9753161132187,86.02302893863445,residential
pos_174,921.197836167885,3.4176464981814756,10.0,1315.1371135698844,77.8460530449983,commercial
pos_175,909.7171056238757,0.4141937220089882,26.2235264009108,1227.0909572613787,56.03504370637489,residential
pos_176,889.8916807793706,1.9576289716970305,557.7441848341808,928.9695422766383,64.38634786064,residential
pos_177,927.4328152170477,0.0,10.0,10.0,54.90919484162886,residential
pos_178,882.9756054508543,1.7447672374155574,442.83674815933944,291.8593693609301,59.64653644013606,park
pos_179,908.4009499311295,3.514627871138769,10.0,713.4746196853696,96.53275678041581,residential
pos_180,908.9321626740051,3.678769532371545,229.69525358754095,10.0,71.07626520552333,residential
pos_181,896.3570978852324,0.436514492283135,766.1719005719991,2281.0134789505155,47.823675985454344,park
pos_182,921.1968470450487,3.098291306973249,10.0,1312.6672657518875,80.54704828139828,residential
pos_183,908.9950544788564,4.812816050010892,330.43580929866846,2103.4596580841626,80.5972459203831,residential
pos_184,905.4469751160408,6.010183170198194,107.48921804195118,886.7171373931933,68.80439581051736,industrial
pos_185,919.7976259646646,1.0984102346025792,10.0,682.7732425610556,68.65291785569602,industrial
pos_186,904.8513143916238,0.7715999758414331,10.0,1195.0328756610045,80.11397021982218,residential
pos_187,932.8346996225746,2.6088317382407915,720.868441406142,10.0,85.42430747145652,residential
pos_188,917.2718261428097,0.0,140.24895519764874,10.0,68.06757379120756,residential
pos_189,904.8850051974835,1.4379319976982292,91.25199346037576,467.0979795357582,58.72029900269191,industrial
neg_0,890.8360253602168,2.4580500613757623,545.9969369627224,712.8314625515121,55.45690288729664,residential
neg_1,900.3837020464828,2.081316024924225,519.9532722230318,174.4636481378652,79.61185762149375,residential
neg_2,936.3024617715255,0.0,119.83294171651598,515.7050737323193,75.4755607478142,residential
neg_3,919.2409390533298,2.508897784540695,209.10836402722072,623.8525152025669,51.5862966895332,residential
neg_4,915.753124014807,1.4467827598886365,237.37903612026207,2591.165461232237,100.0,industrial
neg_5,944.6487742136404,4.514966116916245,992.5283804088665,137.09658653258268,100.0,residential
neg_6,900.7602613388915,1.1630503651544744,257.1959417449289,181.2014315678556,38.95547397546048,residential
neg_7,911.2151330023796,2.4353097404775177,2577.0979949101466,1198.9048627708898,80.5987106330074,residential
neg_8,912.9111848486227,2.534104149763194,325.0163113967977,910.1899968543894,40.07450659569958,residential
neg_9,928.7950592229695,4.1351428426490395,1105.6524835564476,673.229493983117,60.88329601888482,residential
neg_10,910.0469720254393,0.0,93.45653034559453,874.8400557600708,91.07627868806115,residential
neg_11,910.7987322707896,2.318750128407999,37.98831542023979,195.74491045895329,75.48068093180072,commercial
neg_12,895.9227590467233,4.5192302985473525,30.053026155555106,350.41866906239585,36.1246124708906,industrial
neg_13,930.9402410602678,2.2766235255468645,534.735042816343,103.59462886220565,70.35736180552078,commercial
neg_14,932.0920903777253,0.0,405.4453143324758,28.0703532137011,10.941186973129,residential
neg_15,912.8543487889825,3.653196345167915,446.30662021896444,3300.2675650335123,28.277314426677872,residential
neg_16,922.4500991831195,3.673373812487018,177.8028019591082,14.036790259930113,60.70555049828476,residential
neg_17,900.6103081586099,2.4590212160853433,240.63424856995707,376.22167862401847,43.48721632347308,residential
neg_18,912.9228026788865,0.6804085854165396,1136.3498949443808,785.4020789446287,91.54680395710265,commercial
neg_19,940.6692642908379,1.5186497089458344,306.9960000088205,2671.640151330709,62.66993551230642,residential
neg_20,922.035961011007,2.372486982127146,1039.3854072648758,667.1676121397917,85.55184987844297,residential
neg_21,954.6554523019383,1.2489342884834278,1568.6951850044356,328.554511423682,62.351619514598696,residential
neg_22,908.1921088676427,0.0,615.0861563336343,124.01590651659733,63.389975958365504,residential
neg_23,928.7042662508646,1.4614264021376737,45.324178112235494,53.55432627768087,63.45664671100452,park
neg_24,917.0674125825035,2.8765121310564488,264.49294873664695,1670.2351568770735,99.33034081315867,residential
neg_25,928.4872677024214,1.9858798654168905,384.73275008770366,511.82587914819084,92.35200311138055,residential
neg_26,919.8918296051187,2.8488543217231945,13.760938611654014,1924.0542828945934,37.62753747482765,residential
neg_27,911.5820283438626,3.1673159579258474,258.44016876598545,99.64319871952443,54.802590730899496,residential
neg_28,906.9857485351745,4.793151000728641,10.0,224.11016591764127,93.72039659717927,residential
neg_29,965.9905510857335,7.407648246903112,62.714006159723446,209.13747865014102,29.882124259254518,commercial
neg_30,918.8398241041367,4.463557680252812,599.027308291453,1928.4322214366277,96.77951248043121,residential
neg_31,889.7500896465014,0.19134290690234268,515.5663341891612,1161.7340016069768,72.68899035653354,industrial
neg_32,910.27099088145,0.0,12.108153690752669,478.44323468177265,39.58809054297336,commercial
neg_33,930.17059590686,2.8110756626613735,344.8832980772665,109.14652667238126,15.562417053454752,park
neg_34,912.4998735022288,3.142776870515927,379.2143206621717,4896.303310749742,61.19939915701333,commercial
neg_35,940.4066930372788,0.6762533883308479,412.9011723540061,96.17230532113483,94.86303083387472,industrial
neg_36,935.0359740926593,3.544064274404149,2108.9149857602965,89.6000558779265,64.6899957134094,commercial
neg_37,917.7149204626364,1.4661208242624064,524.0899305515784,1298.9782952750502,71.0854352431353,residential
neg_38,912.9167608583593,3.805339465563274,236.64468191698882,144.8074396385282,69.73570387209205,industrial
neg_39,904.9279848945846,2.3489636540563428,51.65691500574956,1642.9583157484515,55.08561207071667,industrial
neg_40,909.5005018653002,3.794925181449277,174.5388546617515,50.518908241858426,67.94427253791389,residential
neg_41,897.9028538800156,0.0,174.98271650684237,1247.7820012618163,47.44513444569939,industrial
neg_42,938.0659443729962,2.123066249801401,253.748698818693,268.19909539529857,48.535770612512536,residential
neg_43,943.8605118068909,2.702807987054909,455.78896806163584,1398.987704365698,41.52535149668478,commercial
neg_44,901.157928954084,0.1502505498001372,49.20444522230676,422.2128074045724,52.52041473901016,residential
neg_45,902.2747553647031,6.764676516453461,97.67141613485067,1676.0965828353292,52.50804999932315,industrial
neg_46,893.4723221436963,1.9184531758089522,221.01675595000597,439.12283467246607,63.733006078472386,residential
neg_47,905.5421865390174,5.779943458016752,238.25406172417115,78.77909242477634,53.08855467757479,commercial
neg_48,873.4049479807506,1.6713158177599108,227.0503034394457,487.1418532322438,26.85164737485419,industrial
neg_49,902.8658156505212,2.5400576890379933,171.37263289820683,250.11322574854952,37.88992605761789,residential
neg_50,939.4537309970078,5.36780382342004,135.2726006933891,231.15727662139088,54.64024456123242,residential
neg_51,914.814912058033,3.607653690055586,61.43221826373135,1517.5475918950979,70.58279322641748,residential
neg_52,932.8187635228011,3.3841087005797212,765.1361943156957,709.3769727587331,54.210218870382796,residential
neg_53,912.6654640423693,3.531886896352435,159.3569564318632,146.09343226372286,67.81553935651873,residential
neg_54,946.4100094548968,0.26768424751826636,60.33699167626256,740.8438236713861,29.227551819850376,park
neg_55,922.9882697452078,2.2208930527237376,23.943236160617573,463.2107782575267,83.78567701991945,park
neg_56,914.2699656178478,1.0871086922366064,22.93329334406348,761.613625941645,50.77493241334931,commercial
neg_57,958.2863603805662,3.3948273046286306,322.2538963799974,880.531061291941,43.882385843258064,commercial
neg_58,915.1329221557185,1.9120037391929958,10.0,345.6108016652855,60.775134637431975,industrial
neg_59,901.681649754108,2.911881757000503,133.1729854019378,253.34190107945784,69.01429596389549,commercial
neg_60,923.0286500294017,2.8454148734781155,620.3635119752745,17.39826602771628,55.47986012843136,residential
neg_61,919.4174744216288,2.9272592301899736,37.58070868535089,92.31866241543146,73.2008067279529,residential
neg_62,935.9948682974939,2.9305057561769403,50.82112488550842,27.14120069486597,24.67804676616077,residential
neg_63,906.1754911325328,1.6952437872328034,570.771085547837,1011.9296274130367,57.99876901046189,industrial
neg_64,932.0707539721925,0.8919944088869314,10.0,2596.645832894141,77.22061246769033,industrial
neg_65,932.7912270586144,1.671287381292749,627.195165708512,31.676418496331742,69.5911840646191,commercial
neg_66,909.984690620974,5.143076681287297,99.7615797427637,756.1358451023918,54.32751568540477,industrial
neg_67,922.4486600858402,3.7483236129297057,112.2224993249338,639.0536431615861,66.50926835922937,residential
neg_68,907.538720647185,4.173910721184031,1455.2971319590822,1068.4470658738167,95.13448172961786,commercial
neg_69,955.18712110761,5.759935832608695,28.850867791016217,1681.784403910121,37.41336944367462,commercial
neg_70,909.4379065657974,0.6411381336536737,230.17496769441195,365.1226985980416,65.23922516551205,residential
neg_71,913.2038833449693,4.019904842963642,16.60640204509075,10.0,62.52409552673216,park
neg_72,904.0124296705494,0.8498517895945095,624.0472768974759,223.89396227501717,73.96027525123726,residential
neg_73,914.8081808724024,2.331334802266224,249.09771151693144,3244.617099083024,37.17592176777334,residential
neg_74,919.9118595995465,3.968479685541311,15.952322323202079,943.5414356457695,92.03599307982778,industrial
neg_75,931.5168370301703,6.2286905342728485,1143.2050681787964,1077.084115692307,77.43216490680592,residential
neg_76,910.8427003090145,1.4356701150496232,1105.5044844033619,2541.254270537798,100.0,residential
neg_77,917.2133906199263,2.8104074928123146,190.06689766507924,264.7201039380299,61.61268970347208,commercial
neg_78,898.7526595037893,5.312473607909835,643.1485534569221,767.1673104417546,47.961734093227406,residential
neg_79,907.5889665985077,0.02038376126925545,186.1921345479588,111.33539739351053,24.063414160491014,residential
neg_80,961.3371133741392,3.7242258294131223,265.99337693436524,1432.9250188721335,50.55916029918665,residential
neg_81,935.618647875422,2.383443699204231,15.810770645306235,1782.4639235692844,34.62166464136261,park
neg_82,908.2786393748403,1.236610057059888,363.4954889218154,502.72161915064055,19.776413436348278,commercial
neg_83,899.9390413770757,3.2932616461472173,1018.8374792024446,2188.0863902075516,42.67664655951471,park
neg_84,905.3662575410051,4.189851723693648,142.3231513271828,23.038342347372147,54.76781321509574,park
neg_85,919.674637107294,1.17580047534758,342.13695954920513,395.88037879636875,56.66174458787648,residential
neg_86,920.5209168253879,3.7599795636934825,52.375520326847116,771.3564342114595,100.0,residential
neg_87,908.8345909860371,3.3467399792401946,101.28672249714023,525.9050854863925,91.18576390958759,park
neg_88,900.7013829989353,0.5163733879945713,30.667738378308012,143.0829347787863,63.921725699213354,commercial
neg_89,941.3356775787267,6.106825733880246,192.5902841430726,271.34249497621346,74.41147813396314,residential
neg_90,926.7752817694264,5.179805339640291,89.68627632597067,2444.8305558314255,52.46063943285918,residential
neg_91,914.381479706481,1.2801465042217643,187.69667613742246,899.428532364735,51.725324563601376,residential
neg_92,916.6900818827587,1.826738234538308,678.0977287557383,1259.6838174190732,69.97044914812591,commercial
neg_93,912.057043113115,4.541560467495136,43.08488045935796,1134.9931433104844,57.77292679876435,residential
neg_94,875.9593183097434,2.009101905234256,187.1711434804024,454.3403860990932,92.02261570713286,residential
neg_95,921.7349274063894,0.0,10.0,1716.6573219945312,75.04662667465232,residential
neg_96,903.9418338545635,5.097764224801454,526.5999837111943,194.19315750148712,39.30330826500007,industrial
neg_97,904.9597355145077,3.017562845931546,2588.870411148774,1335.0104737212123,30.195643048121575,residential
neg_98,910.3960639191444,6.814052381929835,76.51283309805575,679.5024173526184,63.18240481032776,industrial
neg_99,930.9845257206695,3.714934246337972,265.9648332185879,317.2449991246328,84.0875577595406,commercial
neg_100,902.4420378738847,3.3819849787660257,492.95728310368145,1669.217717824144,39.0904708674096,residential
neg_101,898.4857781048881,8.749000962788262,1003.0006716108165,922.9568811180885,41.41206993253138,commercial
neg_102,929.5977811275857,2.6562653080971366,78.6194620696561,1554.1656932462206,100.0,residential
neg_103,931.3155335695933,1.0963684702462413,269.0418879879581,2296.912015786181,60.60154364716169,residential
neg_104,905.6159943830867,3.458395959138496,829.7720973936354,1031.7112147034838,53.37282241806082,commercial
neg_105,928.4359651593944,5.271509806042133,21.131110628798826,1568.1670275402391,100.0,residential
